,name,gender,关注,粉丝,time,rating,text,useful
1886,_WeCh****90364,male,2,6,2019/9/8,width:0%;,甲居藏寨一个可以让人放松的地方。,有用 （0）
1887,不知道8701,female,7,159,2019/9/4,width:0%;,春天里的甲居藏寨，如田园牧歌般的画卷。,有用 （0）
1888,M43****341,male,0,0,2019/8/24,width:100%;,非常壮观美丽！坐落在云间的村落！,有用 （0）
1889,君君love伶儿,male,2,71,2019/8/22,width:0%;,丹巴藏寨两季最美，春天赏梨花、秋天赏红叶！其他季节要去的话就只能赏藏妹子，这又称美人谷，这的藏妹子个比个漂亮！,有用 （0）
1890,六六爹,male,3,38,2019/8/16,width:0%;,甲居藏寨——丹巴最美民居。嘉绒藏民是藏族一分支，他们将极具特色的民居建在山水间、梯田中，或分散或集中，星罗棋布，高低错落，就有了眼前的甲居藏寨。,有用 （0）
1891,花猪之王,female,0,0,2019/8/14,width:20%;,只有走马观花地看看，停靠的三个点没有什么看头，去了一个民居一人什么都不干就要十块钱，只适合拍拍照片，并且过度商业化，没有可娱乐的东西,有用 （0）
1892,陋室一民,male,8,48,2019/8/8,width:100%;,最美乡村，名不虚传，水墨丹青，雾里看花，山美水美，姑娘更美，有幸来此，后会有期，美在心间，暖在心田，美食美酒，回味无穷。,有用 （0）
1893,当地向导小娥西北自由行,female,748,87,2019/8/3,width:0%;,以甲居藏寨为代表的丹巴藏寨，是中国最美的六大乡村古镇之首。“甲居”在藏语是百户人家的意思，寨如其名。寨楼构架和屋檐均为红色，墙体刷白色或原色相间，有日月星辰及宗教图案，美丽壮观。每年春节前夕，主人们会依照传统习俗，以当地的白泥巴为主要原料，精心涂染寨楼墙面。,有用 （0）
1894,陋室一民,male,8,48,2019/7/21,width:100%;,非常值得来，最美乡村实至名归，不记得来过多少次了，每次都有新的收获和体验。相信你我还会再相遇！我还会再来的！来了真的不想走，可能是大城市待久了，需要安静洗涤心灵吧！,有用 （0）
1895,爱登山-菲菲哥,male,7,109,2019/7/20,width:80%;,丹巴县城最著名的一个景点，现在已经免费，全是独有文化特色的藏寨，拍摄照片很好看，就是需要运气，不能下雨阴天，盘山而上，自驾的小伙伴一定注意安全，一边悬崖，一遍山路，感觉很惊险！,有用 （0）
1896,海洋主义,male,41,2348,2019/7/16,width:100%;,"同行很多人都去甲居藏寨了，不太喜欢开发成熟的地方，就和几个小伙伴沿着小路乱逛，看路边还真实被居住着的藏居，三三两两的，不成群没啥气势，但是胜在真实有生活气息。

走着走着会有小黑狗从自家矮墙上伸出头来看我们。主人大都不在家，柴火就堆在路边，金黄的玉米棒子也晾着呢。",有用 （0）
1897,走过路过都是经过,female,2,7,2019/7/3,width:100%;,康巴汉子，嘉绒女子，土司碉堡，就是有点商业化了。,有用 （0）
1898,素素77,female,16,223,2019/6/28,width:100%;,甲居藏寨位于四川甘孜州丹巴县境内，是丹巴最具特色的旅游景区之一。2016年9月，正式获批国家4A级旅游景区。值得一提的是，在2005年由《中国国家地理》杂志组织的选美中国活动中，以甲居藏寨为代表的“丹巴藏寨”被评为“中国最美的六大乡村古镇”之首。,有用 （0）
1899,吴秋煌,male,29,13704,2019/6/21,width:0%;,"从丹巴县城出发，前往《中国国家地理》杂志选出的“中国最美的六大乡村古镇”之首甲居藏寨，沿途川藏两侧公路，森林、高山草原、雪山、寺庙、藏房建筑……一路秋色拍到新都桥。让你停不下来，在被称为“摄影家的天堂”新都桥等待日照金山。

 
在酒店吃过早餐后，过了马路，看见一所很美的小桥，不由自由上叫上花儿去走走，沿着小不平的小石子路往下走就看到了，整座桥都挂满了五彩经幡，这是很多藏族的生活方式习俗和藏族同胞独特的祈福方式。

  
今天第一站就是甲居藏寨，这个被《中国国家地理》杂志选出的“中国最美的六大乡村古镇”之首甲居藏寨，它又是怎样神秘的地方。去寨子前先给花拍了一张生活照，怕等下进去了寨子后不认得花了。

   
走进当地的一家当地居民，里面各式各样的衣服让你随便穿，当花穿上一件藏族姑娘的衣服，摇身一身变成藏家妹子，让我回起在贵州苗寨的时候你穿上苗家姑娘时的情景，最美不过初相识。你就像一只蝴蝶在五彩斑斓的世界里翩翩起舞，就这样静静的看着你就好。",有用 （0）
1900,快乐咔嚓声,male,8,2338,2019/6/15,width:0%;,"藏寨美屋 春画浓涂——川西小环线⑨

      ? 到丹巴已日近黄昏，这里的藏寨以一种艺术品形态存在，从大金河谷层层向上攀缘，依着起伏的山势迤逦连绵，在相对高差近千米的山坡上，一幢幢藏式楼房洒落在绿树丛中，与苍翠的山谷、清澈的溪流一起，一幅田园牧歌式的画卷展示在人们眼前。由《中国国家地理》杂志组织的选美中国活动中，甲居藏寨被评为“中国最美的六大乡村古镇”之首。
??????? 尽管这次川西之行赶早了，虽没有盛开的梨花，但斜阳下，早樱旁，索桥边，帐蓬里……所到之处，无不都是美美的春景；所见之处，无不都是浓浓的春画。",有用 （0）
1901,山茶叶蛋糕,male,60,3055,2019/5/31,width:100%;,甲居藏寨是我见到过的最美藏寨，陡峭的河谷，半山中星星点点的分布着一个个色泽艳丽的藏式民居，或独楼独户，或三五相连，在阳光照射下，是那么的显眼，那么的独具特色。,有用 （0）
1902,binger1031,female,9,14,2019/5/23,width:100%;,"（1）甲居藏寨，我的经历没有参考价值，去的那天是当地马拉松，没有收门票，景区内往山上走的路封闭了，也不会有什么观光车，还是从后山上去的。

（2）甲居藏寨从河谷层层向上攀延，整个寨子依着起伏的山势蔓延，时间在这里静静溶解。上百幢藏式楼房散落在山间的绿树丛中，有的三五成群，有的孑然独立，依山傍水，红白黑三色的藏居格外耀眼，依山居住，垒石为屋，石头砌成的墙体内部却是木质结构，整栋建筑，传统古朴，处处显露出藏居的风韵。浓浓的藏族风情，随风飘动的五彩经幡护佑着平安与吉祥，转动的经筒祈求着顺意与安康。遇上丹巴马拉松和3年一次的选美，不知道幸还是不幸，人挤人，车挤车，很是热闹，但车辆管制，甲居藏寨也只能看个大概了，对不喜欢凑热闹，喜欢刨根究底地研究每一个景点的人，确实是一种遗憾。",有用 （0）
1903,范小兔,female,0,0,2019/5/3,width:80%;,不是免费哦，50一个人，门口拦到车收钱,有用 （0）
1904,Calvin在路上,male,46,2557,2019/4/29,width:100%;,三四月间，春天的气息充满了川西的丹巴县，神山、梯田、乡村、森林、草原等各有自己的颜色，金川梨花、甲居藏寨、千年碉楼绵延在墨尔多神山脚下的河谷里，美的仿佛天堂的一角。,有用 （0）
1905,山茶叶蛋糕,male,60,3055,2019/4/20,width:100%;,丹巴甲居藏寨距县很近，就几公里路程。甲居藏寨沿河谷层层叠叠的往上修建，依山势错落有致，房屋很有特色，典型的藏式石墙土楼，外墙颜色比较艳，老远看去象是一幅藏式风情田园画卷。,有用 （0）
1906,婀娜走天涯,female,50,1256,2019/4/19,width:100%;,旺季从四月份开始，门票为50元，我们在三月中旬去半价优惠，又正好是梨花开放的时间，与山坡上一座座，一片片美丽的藏寨搭配美极了！,有用 （0）
1907,王飞摄影师,male,63,1003,2019/4/19,width:0%;,"      在四川省甘孜州丹巴县有一个人间天堂-甲居藏寨，他们世世代代依山而建，也生活在高山流水之间，仰望雪山，繁星，美丽的藏式花园民居，院子里中满蔬菜，麦子，果树；他们有着美丽的信仰，信念。
       我是一名摄影师，也是一名旅行者，背包走过很多地方，也喜欢祖国大好河山，目前旅居云南大理。
推荐一家大理网红酒店#大理古城方糖酒店[地点]# ，#方糖Sugar Lounge Bar[地点]# ，网红餐厅#幸会小仙女大理白族民俗餐厅[地点]##云里伴山野生菌主题餐厅[地点]#
#四川旅游##川西旅游##大理美食##大理客栈##大理民宿##大理旅游",有用 （0）
1908,开心果69,male,4,329,2019/4/12,width:60%;,“甲居”，藏语里是百户人家之意。藏寨从大金河谷起一直层层向上而建，直到卡帕玛群峰脚下，整个山寨与雄伟的雪山、缭绕的烟云构成一幅充满灵气的画面，所以“甲居”被评为“中国最美的六大乡村古镇”之首。,有用 （0）
1909,M11****075,male,2,5,2019/4/8,width:100%;,【景色】景色美！感受藏寨的美丽！,有用 （0）
1910,秋虎,male,6,981,2019/4/4,width:0%;,"       甲居藏寨位于甘孜州丹巴县，距丹巴县城大约8公里，是AAAA旅游景区。
??????? 17年10月去一次，购买门票才能进入景区。本来想在景区住会免门票的，结果是照收不误，1分不少，去年8月去不收门票了，感觉前一年来玩挺亏的哈。
??????? 藏寨从大金河层层叠叠向上延伸，一直到卡帕玛群峰脚下，依着山势连绵起伏，在相对落差近千米的山坡上，一幢幢藏式房屋坐落在绿树林中。炊烟袅袅，云雾缭绕，灵气十足的山谷，清澈见底的溪流，将一幅田园牧歌的画卷展现在眼前，不愧为“中国最美的六大乡村古镇”之一。",有用 （0）
1911,会说谎的猫1,female,0,6,2019/4/2,width:0%;,"甲居”，藏语是百户人家之意。藏寨从大金河谷层层向上攀缘，一直伸延到卡帕玛群峰脚下，整个山寨依着起伏的山势迤逦连绵，在相对高差近千米的山坡上，一幢幢藏式楼房洒落在绿树丛中。

或星罗棋布，或稠密集中，或在高山悬崖上，或在河坝绿茵间，不时炊烟袅袅、烟云缭绕，与充满灵气的山谷、清澈的溪流、皑皑的雪峰一起，将田园牧歌式的画卷展示在人们眼前，以一种艺术品的形态存在。2005年由《中国国家地理》杂志组织的选美中国活动中，以甲居藏寨为代表的“丹巴藏寨”被评为“中国最美的六大乡村古镇”之首。",有用 （0）
1912,当地向导秋雨,male,7,42,2019/3/22,width:0%;,"322西藏行第一天：丹巴藏寨
来到外面看一看，你就会发现，原来快乐是一件很简单的事，任何一个细微的细节都可以成为快乐并且感染快乐的源泉",有用 （0）
1913,gz当地向导伊妹儿,female,206,1666,2019/3/22,width:100%;,中国最美的乡村甲居藏寨，景色优美，建筑风格独特魅力，有特色，趣味性强，不错的选择，不错的感觉，棒棒的，非常值得推荐给大家。,有用 （0）
1914,背包客nic,male,14,8972,2019/3/20,width:0%;," 丹巴甲居藏寨
曾经中国国家地理曾经评选的中国最美乡村。独特的藏式建筑和碉楼，3月满山盛开的梨花给这座村庄平添了不少色彩。
丹巴还有一个美人谷，出了名的出美女的地方，不少人来丹巴，就是为了一睹美人的风采。",有用 （0）
1915,西行邦旅游,female,5,88,2019/3/20,width:0%;,这里是金川，我在甲居藏寨，2019年3月20日，梨花又开放，梨花淡白柳深青，柳絮飞时花满城,有用 （0）
1916,鱼鱼在路上,female,16,285,2019/3/18,width:0%;,"离开四姑娘山，奔向丹巴藏寨，这个被评为中国最美六大古镇古村之首，真的不是虚传。
每年3月份，整个山头雪白梨花盛放，粉色桃花在白色寨房和碉楼中窥探，层层叠叠，实在太美了。

游玩Tips：来到丹巴藏寨，必须要住一晚，晚上满天繁星，清晨起来静谧舒适，沿着路走进去村子里面，尽情呼吸淳朴的乡村气息。

拍摄Tips：碉楼是藏寨的特色，建议6点多7点走进村子里，村民开始喂养牛只，做饭，炊烟袅袅，人文拍摄素材可以很多。8点多光线很大了，注意光影拍摄呀。",有用 （0）
1917,小墨视界,female,4,7046,2019/2/25,width:0%;,"清晨的阳光照射在不远处被云雾笼罩的墨尔多神山，恍若仙境，甲居被群山环抱，寨子里有不少依山就势的梯田，甲居的一栋栋藏居从大金河谷开始层层叠叠向上攀援，星罗棋布，一直伸延到卡帕玛群峰脚下，就像珍珠落在翡翠般的大山上。云雾蒸腾，炊烟袅袅，很像童话中的意境。


这些藏式别墅相当的原始古朴，基本是石、木结构。建筑风格独树一帜，成为四川藏民居的一个流派。与其它藏民居不同的是外墙颜色十分抢眼，木质部分涂红色，石墙涂白色和黄泥色，屋檐下涂黑色。使得整个建筑从满眼绿色的山林中跳了出来。",有用 （0）
1918,阿久的旅记,female,19,9498,2019/2/2,width:0%;,"丹巴最美藏寨观赏指南
甲居藏寨是丹巴所有藏寨中最好看也是旅游相对成熟的一个藏寨，为了能让游客更方便地游览这里，藏寨还特别设有三个观景台。在我们看来，低处的观景台可以看到藏寨全貌，也不会错过下面的峡谷，是最佳观赏点。这种藏式楼房建筑,一户人家住一幢寨楼。一般寨楼坐北朝南,有的三、五成群相依相偎,有的远离群楼,孑然独立，看似没有规章，整个画面却异常和谐。藏寨从大金河谷层层向上攀缘，一直伸延到卡帕玛群峰脚下，整个山寨依着起伏的山势迤逦连绵，在相对高差近千米的山坡上，一幢幢藏式楼房散落在绿树丛中。",有用 （0）
1919,Rachel心灵有耳,female,14,1101,2019/1/13,width:0%;,"半夜12点多，经过8个小时的走走停停，终于到达藏寨，12点多，在黑夜中盘旋着上山的车辆还有零零星星，主人家在黑暗中将我们领进了他们的老屋，也是他们住的地方，三下五除二的给我们热了晚饭，一如多年前~
第二天一早，按照我们的时间准备好了早饭，走前，想起多年前的梨子，老阿妈帮我们打了好几个苹果，小小的，甜甜的，边帮我们装边把一些成熟落地的和品相不太好的果子顺手扔进了猪槽，满脸笑容的说猪儿最爱吃苹果~
#￥%…………&&…………%%￥##@
“猪儿最爱吃苹果”~~~XDXDXD~",有用 （0）
1920,红泥筱垣,female,52,3328,2019/1/13,width:0%;,"民宿藏深山，我住画中间……
山蛮，河流，藏寨，民宿……推窗即是风景。
登高远眺，指点江山。藏寨的山顶能够看到寨子全景。
半山阳光半山阴，今夜，我将躺在画卷中央，多么美妙啊，心情禁不住想唱歌……
雨后的民宿色彩艳丽，我们的居所在山寨的中心。
推窗远眺，山水若画，行云与流水相互交融
清晨，雨后，站在民宿屋顶，后山一片氤氲缭绕，我在画中，画在眼前。
谁是谁的风景呢？
雨后的小屋色彩更加艳丽，脑补阳光下长裙袅娜拍摄写真大片儿：裙裾飞扬，摇曳多姿，顾盼生辉……哈哈哈，足智多谋啊，得意扬扬将民宿当片场，在此奖励自己二十个哈哈大笑……
民宿娱乐厅，沙发和床“长”得一个样。
民宿也是景点，巷陌也是片场。
后院的苹果水灵灵的，非常原生态。
前院的梨树硕果累累，伸手可及。
第一次入住民宿，俨然住进了3D画卷，举手投足，一颦一笑，皆怡然。 洗练风雨满襟，也揽过阳光满怀； 忘却一段尘事，坐享眼前； 一间庭院，几缕清风； 落花轻浅，云蔼舒展……",有用 （0）
1921,186****2736,female,2,6,2019/1/5,width:0%;,我现在仍很悠闲，还在无聊的漫长的旅途中。讲个故事吧。河的右侧是公路，但只有6米宽。相向而来的一辆红色重车突然坏在了我们前面的道上，并压了中线近1米。小车尚能勉强挤过去。不一会，大车已排成排等侯。我要说的是人们的善良和觉悟及团结精神。他们主动放过一辆拉水泥的中型载货车，停在上面悬有巨石的地方，因为突出的大石头挡住了大车的过往。又有人过桥从赌博人那里借来了大锤，硬生地把巨石砸了下来，并垫在山跟的排水沟里。众人先让我们的大巴走，看是否能挤过去。幸好贴着大卡车和峭壁免强走了过去。否则那晚该在哪里过夜呢?我乘坐的大巴刚一过去，人群中留下了一片欢呼声，至今这段桥头的“铁索寒”变成了“暖和”，也深深地留在了我的心底。,有用 （0）
1922,知秋意识菩提,female,11,1169,2019/1/1,width:0%;,"据《旧唐书记载》，大渡河流域马尔康地区，丹巴和金川附近，历史上有过一个女儿国，也就是东女国，曾经一度繁华活跃后又神秘消失。东女国的故事，留给了我们太多的谜面和想象，于是选择对这个神秘之地，进行了一次深度游历探访。

进入丹巴，从甲路乡到梭坡乡，最后入住在甲居藏寨。沿途遗存了大大小小形态各异的古老碉楼，散落在山坡上和色彩艳丽的民居中，与小金川隔水相望，留下一个王朝的最后背影。

甲居藏寨是嘉绒藏族聚居地，依山而建层层叠叠的藏式民居，面对大渡河，背靠墨尔多神山，风光旖旎恬静如诗，迤逦绵延于高山藏区，如一个美丽童话世界。

这里的人们勤劳淳朴善良，他们信奉佛教，待人友善，世世代代与充满灵气的山谷溪流，蓝天白云皑皑雪峰相伴，过着田园牧歌式的单纯生活，安详而美好。或许只有到了丹巴藏寨、碉楼，你才能体会到什么是人神共居的美丽地方。",有用 （0）
1923,Lxy60,female,76,8110,2018/12/28,width:100%;,在丹巴县近千米高差的山坡上，一幢幢藏式寨楼星星点点，掩映在绿树丛中。这里的地貌是全世界绝无仅有的、最独特的地形地貌，其田园风光所展示的画卷就是一个独特的田园“艺术品”。,有用 （0）
1924,Lxy60,female,76,8110,2018/12/27,width:0%;,"四川甘孜州丹巴县的甲居藏寨是独特的藏式楼房建筑，一户人家住一幢寨楼。一般寨楼坐北朝南,有的三、五成群相依相偎,有的远离群楼，孑然独立。它们从金川河谷层层向上攀缘，一直延伸到群峰脚下，在近千米高差的山坡上，一幢幢藏式寨楼星星点点，掩映在绿树丛中。这里的地貌是全世界绝无仅有的最独特的地形地貌，其田园风光所展示的画卷就是一个独特的田园“艺术品”。",有用 （0）
1925,印画create,male,11,3252,2018/12/25,width:0%;,自从踏上藏区之路、就一路跟随资深驴友们随心而行、今天这一站到达了知名度很高的一个寨子，甲居藏寨（“甲居”，藏语说的意思是“百户人家”。这藏寨资料介绍有141户。它们从大金川河谷层层向上攀缘，一直伸延到卡帕玛群峰脚下，整个山寨依着起伏的山势迤逦连绵，在相对高差近千米的山坡上，一幢幢藏式寨楼星星点点，掩映在绿树丛中。甲居民居的木质构架部分和屋檐均为红色。在二层以上的墙体刷白色或墙体原色与白色相间。整个建筑物外形犹如虔诚的佛教徒盘腿正襟危坐颂经姿态2005年《中国国家地理》杂志选美中国，以甲居藏寨为代表的“丹巴藏寨”被评为“中国最美的六大乡村古镇”之首后，“甲居藏寨”几乎年年月月日日占据着各种媒体各种攻略各种自驾线路的头条。这里有着别样的美、红色的房檐、淳朴的民风！唱个山歌、赶上羊群就能乐上一整天！这是我向往的生活！,有用 （0）
1926,笑飞雪,male,15,3343,2018/12/25,width:0%;,"夜幕降临，晚上的月亮就像柠檬一样。还以为大山之中，没有夜生活。会是个寂静的夜。原来完全猜错了。 藏家给我们安排了篝火晚会，又请了烧烤师傅来给我们烧鸡。
唱着青稞酒，伴着烧鸡、各种水果。不一会便让大家兴奋起来，气氛也被藏族美女的歌声与舞蹈带动起来。 当燃起火把，就燃起一片温馨，激情也随之被点然。不像白天那么拘束，每人都表演了独唱或者舞蹈。我们大家一起手拉手一起载歌载舞忘掉烦恼。",有用 （0）
1927,静水流深ly,female,95,7900,2018/12/24,width:0%;,"“甲居”，藏语说的意思是“百户人家”。它们从大金川河谷层层向上攀缘，一直伸延到卡帕玛群峰脚下，整个山寨依着起伏的山势迤逦连绵，在相对高差近千米的山坡上，一幢幢藏式寨楼星星点点，掩映在绿树丛中。
清晨的藏寨云雾蒸腾，炊烟袅袅，宛若童话世界，名副其实中国最美的乡村。",有用 （0）
1928,大侠V5,male,21,11206,2018/12/23,width:0%;,"从八美到丹巴，海拔一路不断降低，从3550米一度陡降到2000米以下，这让同行有高反的朋友轻松不少，风景也变的不同于藏区高原，对我来说，空气变的更加清新熟悉，更湿润，更舒服。
甲居，藏语是百户人家之意。藏寨从大金河谷层层向上攀缘，一直伸延到卡帕玛群峰脚下，整个山寨依着起伏的山势迤逦连绵，在相对高差近千米的山坡上，一幢幢藏式楼房洒落在绿树丛中。或星罗棋布，或稠密集中，或在高山悬崖上，或在河坝绿茵间，不时炊烟袅袅、烟云缭绕，与充满灵气的山谷、清澈的溪流、皑皑的雪峰一起，将田园牧歌式的画卷展示在人们眼前，以一种艺术品的形态存在。
2005年由《中国国家地理》杂志组织的选美中国活动中，以甲居藏寨为代表的""丹巴藏寨""被评为""中国最美的六大乡村古镇""之首。
在丹巴，如此风情的藏寨有很多，但是甲居藏寨是其中规模最大、风景最好也最出名的一个。如果时间充裕，不妨多走几个藏寨，看看不同的风景。",有用 （0）
1929,韦苡珊,female,9,117042,2018/12/19,width:0%;,"甲居藏寨需要自己开车上去，在山下有收门票的，门票50块，居住嘉绒藏族140余户，藏寨从大金河谷层层叠叠向上攀援，一直伸延到卡帕玛群峰脚下。这里的寨子大多数已经改成了民宿，价格也不贵，我们找了一家是100块一个人，还包晚饭和早饭，这边的物价基本是这样～
安顿好之后，就先在房子里拍拍拍。
在开车上山的时候我们就发现，路边种了很多苹果树，而院子里的苹果可以随便摘的，虽然季节还差一点点，苹果有点酸，但也特别有田园感～
在院子的一边有主人做饭的柴火，我们在这里拍了一组柴火堆的姑娘，感觉有童话故事里的感觉～
我非常非常喜欢这里，感觉回到了最原始的田园生活，窗外就是玉米地和大山，晚饭都是当地人自己做的。不过晚上一阵闪电过来，下起了暴雨，还停了电，这山里的生活还真是不能预测～",有用 （0）
1930,滢萱,female,2,58934,2018/12/14,width:0%;,"此前，我在网上看到过一张甲居藏寨的照片，被深深吸引，原来在川藏线上，还有这样一片净土，村子藏在世外犹如彼岸，独享人间快乐。

走进摘下，远远看去，充满灵气的山腰上，翡翠般的青草绿树之中，那层层梯田和隐在密林深处的藏式民居，在阳光下如洁白的哈达闪耀着。伴着时有时无的潺潺溪流，一幅富有动感的绝妙画卷展示在面前。

依山而行，途经许多的院子，每户的大院门口，均精美雕琢，突显个性，红色的门梁，红色的门柱，鲜艳的绘画，各不相同。

放眼远眺，寨子在蓝天白云下，游弋于凡尘、天堂之间，如临仙境。至此，很久以来的心愿，终于达成！
",有用 （0）
1931,lily****5022,female,1,1,2018/12/9,width:100%;,非常有民族特色的藏寨。可以体验真正的藏民日常生活。自然景色也很美。值得一去。,有用 （0）
1932,JOJO带你游世界,male,8,109698,2018/12/4,width:0%;,"有本畅销书《神秘的北纬30度》曾说，北纬30度附近是地球上贮藏神秘最多的区域，古老而神秘的埃及金字塔，白雪皑皑高耸入云的珠穆朗玛峰，讳莫如深鬼神莫测的百慕大三角，光怪陆离若隐若现的峨嵋金顶佛光，统统聚集在这块奇妙的地方，而丹巴正好也在北纬30度附近。这块土地藏着谜一样的美丽，有宏伟高壮的藏族碉堡，有玄秘的藏区神山墨尔多山，有幽深宁静的原始森林，有美女辈出的美人谷，有绚丽多彩的少数民族风情。
甲居藏寨象群星撒落般坐落在依山倾斜,起伏向上的缓坡上。或星落棋布,或稠密集中,或在高山悬崖上,或在河坝绿茵间,不时炊烟袅袅,烟云缭绕,摇摇晃晃,若幻若真,真可谓“别有天地非人间”。
甲居藏寨是独特的藏式楼房建筑,一户人家住一幢寨楼。一般寨楼坐北朝南,有的三、五成群相依相偎,有的远离群楼,孑然独立。寨楼占地约200平方米,高15余米,石木结构。甲居藏房的现存形式,完整地保存了嘉绒民居的基本特征,如使用原始的材料,采用原始的技术,保持传统而古朴的风貌。虽然随着历史的不断发展,在局部发生了一些变化,但这些变化,一点也没有影响其传统风格和基本架构。",有用 （0）
1933,韦苡珊,female,9,117042,2018/11/28,width:0%;,"甲居藏寨是四川丹巴 最具代表性的藏寨，几百幢藏寨错落有致地建筑在山上，曾被《 中国 国家地理》评为 中国 最美的乡村之一。
甲居藏寨需要自己开车上去，在山下有收门票的，门票50块，居住嘉绒藏族140余户，藏寨从大金河谷层层叠叠向上攀援，一直伸延到卡帕玛群峰脚下。这里的寨子大多数已经改成了民宿，价格也不贵，我们找了一家是100块一个人，还包晚饭和早饭，这边的物价基本是这样～
早上起来看到外面云雾缭绕的景色，真是太美了。
轻薄的浮云在山间恣意游荡，山林绿意盎然，而黄色红色的藏居在其中点缀，真是宛如仙境。",有用 （0）
1934,Christine,female,0,0,2018/11/6,width:80%;,去色達途徑，無意中進了寨子，因為傍晚了，順便就住下。本要50元的門票，現在免票了，有點小開心。寨子還是比較原生態，藏民還在繼續居住，種種莊稼，做下民宿，只是看到很多都在舊的寨子旁邊蓋新房子，希望不要太變味。清晨的藏寨仙氣十足，晨起耕作，雲霧縈繞，鳥鳴果鬱，到處一片安靜、祥寧。住了一個晚上，藏民熱情招待，次日因趕路，不得不離開，店家還急忙打包好吃的給我路上吃用，那份溫暖，無語形容，或許，這就是我們所嚮往的溫情關係。若是深秋，那便是她最美的時候。,有用 （0）
1935,strong钟,male,72,1559,2018/10/31,width:0%;,"2018年10月22日，自驾色达到甲居藏寨，走路线是色达-成那线-S211，金川，甲居。
???? 沿途成那线，S211的路边风景还可以。秋色正浓。金川县内的两岸风景不错，有红色绿色夹杂的梨树树构成漂亮的秋色.。
????? 到甲居藏寨大门的最后30公里，正在重修路面，很难走的。
       甲居在2200米海拔的山坡上，层层叠叠。
?????? 藏寨有三个观景台，2号观景台可以忽略，视线被树挡住。3号观景台最高，可以看到大部分的藏房，还有栈道，可以徒步观赏脚下和对面的风景。1号观景台在下面，角度更佳。",有用 （0）
1936,清远大黄蜂,male,0,1,2018/10/30,width:80%;,很有特色的藏寨，门票稍贵，到山上向下观赏藏寨很震撼。,有用 （0）
1937,strong钟,male,72,1559,2018/10/29,width:80%;,"S211的路边风景还可以。秋色正浓。金川县内的两岸风景不错，有红色绿色夹杂的梨树树构成漂亮的秋色.。
&#160;&#160;&#160;&#160;&#160; 到甲居藏寨大门的最后30公里，正在重修路面，很难走的。
       甲居在2200米海拔的山坡上，层层叠叠。
&#160;&#160;&#160;&#160;&#160;&#160; 藏寨有三个观景台，2号观景台可以忽略，视线被树挡住。3号观景台最高，可以看到大部分的藏房，还有栈道，可以徒步观赏脚下和对面的风景。1号观景台在下面，角度更佳。",有用 （0）
1938,风扇姐,female,16,192,2018/10/24,width:100%;,"#2018国庆放飞#
上一次来甲居是11年的时候了，现在甲居真的有很大的变化，修了大门，路面重新修路水泥路，还在进山不远修了游客服务中心，也就是卖门票的地方，不过游客服务中心的购票流程没有设置好，造成大量车拥堵在停车场，等着在游客中心购票进寨。我要下车，在游客中心排队购票后，在停车场找车，再上车，再等车排队，再过检查口才能进寨时间耽误太久，完全可以在人多车多的时候，直接在车上通过检查口买票速度会更快一些。

门票五十，18年国庆开始收，我们运气真好

甲居路修好了但是白天变成了单行道，只准进不准出，不能原路返回，如果从丹巴方向往金川走就没有任何问题，顺路，但是我们要返回丹巴如果时间不找好就要再多绕13公里路，如果晚上住丹巴抵达丹巴就很晚，于是临时决定就住甲居，如果两个小时就离开，那50元的门票太不划算了吧。

还好找住宿还不算困难，在当地人等引导下确定好住宿，停好车，赶快趁着天黑前去观景台多拍点照片。

站在观景台上，看到一座座造型别致的白色小楼错落在浓荫绿抹之中，白色主调，墙壁、屋檐有棕红色的装饰，屋顶平台四角都有圆柱状的装饰，远远望去，就像美丽的积木砌成。
抬头可见雪山，低头又见格桑花，
不愧为最美村落——甲居藏寨",有用 （0）
1939,300****605,male,2,1,2018/10/22,width:100%;,风景不错，就是停车不方便，观景台被树木挡住了。,有用 （0）
1940,山茶叶蛋糕,male,60,3055,2018/10/18,width:100%;,甲居藏寨有“嘉绒风情名片”的美誉，对中国地理杂志评为，最美乡村，是最具代表性的藏寨，距丹巴县城7公里，景区内近270余户藏寨星落棋布于山腰，是丹巴最值得去的景区。,有用 （0）
1941,菲诺芙岛伯颜,male,3,9,2018/10/7,width:100%;,20180930去的该地免门票，挺好。据师傅说，明天开始需要门票，真是庆幸。风景很好，有云海，天气也不错，中午到当地一家吃饭，特色当地，挺开心的！,有用 （0）
1942,夏殇小五,female,0,0,2018/10/3,width:60%;,交通不便，景色超赞。需要门票，但是山寨的大部分人们都比较淳朴。,有用 （0）
1943,娜娜的记忆,female,7,5,2018/9/9,width:100%;,甲居藏寨一一中国最美乡村之一。以前在网上看到过此景点的照片，没想到亲临更美，忍不住快门记录下角角落落。藏民很好客，自家种的果树随便游客品尝，还邀我们做客，太热情了！,有用 （0）
1944,自由飞翔的老鹰,male,2,303,2018/7/9,width:100%;,甲居藏寨位于四川甘孜州丹巴县，甲居是藏语是百户人家之意。藏寨从大金河谷层层向上攀缘，一直伸延到卡帕玛群峰脚下，整个山寨依着起伏的山势迤逦连绵，在相对高差近千米的山坡上，一幢幢藏式楼房洒落在绿树丛中。2005年由《中国国家地理》杂志组织的选美中国活动中，以甲居藏寨为代表的“丹巴藏寨”被评为“中国最美的六大乡村古镇”之首。,有用 （0）
